,DATE,Vms,Ta,RH,VPDhpa,SVWC30cm,Rn,PPFD,Rainfall,Month,Day,year,time,DOY,Cof,G,NEE,LE
10916,2019/8/16 9:30,1,26.7,84,5.6,18.8,413.6,811.2,0,8,16,2019,9.5,228,351.2021708,3.899981212,-0.856552192,152.6441637
10917,2019/8/16 10:00,1,28,79,8.1,18.8,501.8,971.2,0,8,16,2019,10,228,343.9486053,-8.948031434,-0.927909668,228.2856327
10918,2019/8/16 10:30,1,29.3,75,10.2,18.75,589.1,1121.8,0,8,16,2019,10.5,228,337.950078,2.966666667,-0.999267143,300.1090601
10919,2019/8/16 11:00,1.1,31,68,14.5,18.75,659.9,1252.6,0,8,16,2019,11,228,328.4954235,18.26274832,-0.842890641,262.618579
10920,2019/8/16 11:30,1.1,32.2,61,18.7,18.75,723.7,1357.9,0,8,16,2019,11.5,228,322.3021375,20.53333333,-0.213336527,225.1280978
10921,2019/8/16 12:00,1,33,57,21.6,18.7,780.6,1440.7,0,8,16,2019,12,228,319.1335162,64.36482885,-0.283692841,230.5928338
10922,2019/8/16 12:30,1,33.8,55,24.1,18.7,801.7,1504.3,0,8,16,2019,12.5,228,317.2479302,49.29759077,-0.233993991,233.1022236
10923,2019/8/16 13:00,1.1,34,53,24.9,18.7,773,1446.1,0,8,16,2019,13,228,316.7165434,22.90481847,-0.110121752,235.6116133
10924,2019/8/16 13:30,1.1,34.5,51,27,18.7,808.2,1557.8,0,8,16,2019,13.5,228,315.4953055,29.01171745,-0.309082577,229.1233636
10925,2019/8/16 14:00,0.9,34.7,49,28.1,18.7,575.4,1160.5,0,8,16,2019,14,228,315.7952828,17.82343491,-0.310514978,222.6351139
10926,2019/8/16 14:30,0.8,35.5,47,31,18.65,713.2,1447.9,0,8,16,2019,14.5,228,314.6920913,23.57838412,-0.275325362,402.8013649
10927,2019/8/16 15:00,1.2,35.5,45,32.1,18.65,602.1,1283,0,8,16,2019,15,228,314.3043555,21.72102568,-0.300488085,388.8019276
10928,2019/8/16 15:30,0.8,36.2,43,34.7,18.65,532.3,1194.3,0,8,16,2019,15.5,228,313.4829177,19.79700057,-0.075494286,374.8024902
10929,2019/8/16 16:00,0.7,36.6,40,36.8,18.6,447.3,1057,0,8,16,2019,16,228,312.3970335,26.1,-0.062503079,312.5928174
10930,2019/8/16 16:30,0.9,36.7,39,37.7,18.6,358.3,874,0,8,16,2019,16.5,228,312.428085,15.90630879,-0.106609112,250.3831445
10931,2019/8/16 17:00,0.7,36.9,37,39.6,18.55,271.8,693.1,0,8,16,2019,17,228,312.9573848,13.90630879,-0.065413953,188.1734717
10932,2019/8/16 17:30,0.6,36.7,38,38.5,18.55,177.1,497.6,0,8,16,2019,17.5,228,312.0905915,19.8,-0.108172089,125.9637989
10933,2019/8/16 18:00,0.6,36.2,40,36.1,18.55,89.7,325.1,0,8,16,2019,18,228,312.4353133,18.26666667,-0.054297296,63.75412604
10934,2019/8/16 18:30,0.5,35.8,42,34,18.55,-8.3,142,0,8,16,2019,18.5,228,313.1226192,17.53333333,0.009288667,22.39681798
10935,2019/8/16 19:00,0.1,34.7,49,28.3,18.55,-21.3,60.1,0,8,16,2019,19,228,314.4076397,17.06666667,0.07287463,25.38592401
10936,2019/8/16 19:30,0.2,32,60,19.2,18.55,-34.4,0,0,8,16,2019,19.5,228,319.0023366,16.63333333,0.385122116,3.261546146
10937,2019/8/16 20:00,0.4,30,71,12.5,18.55,-34.2,0,0,8,16,2019,20,228,326.4397164,15.63333333,0.366894019,3.328220397
10938,2019/8/16 20:30,0.3,29.1,76,9.7,18.55,-33,0,0,8,16,2019,20.5,228,332.2226653,22.31771632,0.354915365,3.328220397
10939,2019/8/16 21:00,0.2,28,84,6.2,18.55,-32.7,0,0,8,16,2019,21,228,344.573401,20.98438299,0.343080211,3.328220397
10940,2019/8/16 21:30,0.3,27.4,88,4.5,18.5,-32.3,0,0,8,16,2019,21.5,228,351.1573753,11.4,0.334300495,3.328220397
10941,2019/8/16 22:00,0.3,27,91,3.4,18.5,-30.7,0,0,8,16,2019,22,228,356.2482334,17.85104966,0.413472685,10.10697995
10942,2019/8/16 22:30,0.3,26.8,92,3,18.5,-29.8,0,0,8,16,2019,22.5,228,358.0225433,16.28438299,0.322726394,3.328220397
10943,2019/8/16 23:00,0.2,26.5,93,2.3,18.5,-30.6,0,0,8,16,2019,23,228,357.7944424,6.866666667,0.319856907,3.240129342
10944,2019/8/16 23:30,0.2,26.1,96,1.2,18.45,-31.1,0,0,8,16,2019,23.5,228,364.7022679,13.69369121,0.315570969,3.240129342
10945,2019/8/17 0:00,0.2,25.4,100,0.1,18.45,-31.1,0,0,8,17,2019,0,229,378.5323248,4.633333333,0.311307178,3.240129342
10946,2019/8/17 0:30,0.4,25,100,0,18.45,-29.9,0,0,8,17,2019,0.5,229,387.0701982,3.366666667,0.307065754,3.240129342
10947,2019/8/17 1:00,0.4,25,100,0,18.45,-29.4,0,0,8,17,2019,1,229,385.6079808,10.21771632,0.304250673,3.240129342
10948,2019/8/17 1:30,0.3,24.7,100,0,18.45,-30.1,0,0,8,17,2019,1.5,229,394.7668321,1.2,0.300047017,3.240129342
10949,2019/8/17 2:00,0.6,24.4,100,0,18.45,-28.7,0,0,8,17,2019,2,229,394.2893526,0.333333333,0.298650889,3.240129342
10950,2019/8/17 2:30,0.3,24.7,100,0,18.45,-28.1,0,0,8,17,2019,2.5,229,381.7091925,-0.466666667,0.298650889,3.409007623
10951,2019/8/17 3:00,0.2,24.4,100,0,18.45,-27.5,0,0,8,17,2019,3,229,384.8202923,-1,0.295866317,3.409007623
10952,2019/8/17 3:30,0.3,24.1,100,0,18.45,-25.6,0,0,8,17,2019,3.5,229,387.8511165,-1.7,0.293092045,3.409007623
10953,2019/8/17 4:00,0.4,24,100,0,18.45,-22.7,0,0,8,17,2019,4,229,391.7557078,-2.466666667,0.288950094,3.409007623
10954,2019/8/17 4:30,0.5,23.9,100,0,18.45,-19.5,0,0,8,17,2019,4.5,229,394.1713571,-3.266666667,0.287574665,3.409007623
10955,2019/8/17 5:00,0.4,23.7,100,0,18.45,-17.7,0,0,8,17,2019,5,229,398.8740722,-3.833333333,0.28620186,3.409007623
10956,2019/8/17 5:30,0.4,23.7,100,0,18.45,-15.6,0,0,8,17,2019,5.5,229,408.466931,-4.466666667,0.283464154,3.409007623
10957,2019/8/17 6:00,0.4,23.3,100,0,18.45,-14.9,0,0,8,17,2019,6,229,411.9836339,-5.133333333,0.282099271,3.409007623
10958,2019/8/17 6:30,0.3,23.1,100,0,18.45,-10.6,9.6,0,8,17,2019,6.5,229,407.7672556,-5.8,0.199503457,-12.16834811
10959,2019/8/17 7:00,0.2,23.2,100,0,18.45,19.2,63.2,0,8,17,2019,7,229,411.8895633,-6.366666667,0.076908927,10.20718133
10960,2019/8/17 7:30,0.2,24.4,100,0,18.45,89.6,167.8,0,8,17,2019,7.5,229,414.730821,-6.433333333,-0.073855554,52.62223381
10961,2019/8/17 8:00,0.4,25.6,97,1.2,18.45,148.8,309,0,8,17,2019,8,229,405.5168915,-5.533333333,-0.189451748,49.99080278
10962,2019/8/17 8:30,0.7,26.2,95,1.8,18.45,223.6,459.2,0,8,17,2019,8.5,229,383.5492703,4.402999434,-0.262592161,133.8308533
10963,2019/8/17 9:00,0.9,28.1,85,5.8,18.45,313,627.6,0,8,17,2019,9,229,344.7753372,-0.566666667,-0.315159528,211.3457963
10964,2019/8/17 9:30,1.3,28.9,78,8.7,18.45,401.6,805.8,0,8,17,2019,9.5,229,333.7422006,2.933333333,-0.43303891,203.232944
10965,2019/8/17 10:00,1.3,29.8,73,11.4,18.4,488.3,963.8,0,8,17,2019,10,229,329.778408,6.433333333,-0.377317982,294.4752842
10966,2019/8/17 10:30,1.6,30.4,70,13.1,18.4,573.1,1127.5,0,8,17,2019,10.5,229,327.6771926,9.833333333,-0.321597055,221.1836475
10967,2019/8/17 11:00,1.6,31.1,67,15,18.4,657.2,1279.8,0,8,17,2019,11,229,325.2207183,23.74174143,-0.265876127,285.8547475
10968,2019/8/17 11:30,1.3,31.9,63,17.4,18.4,740.3,1393.9,0,8,17,2019,11.5,229,323.4581164,23.83333333,-0.279993768,350.3092536
10969,2019/8/17 12:00,1.3,32.5,59,20,18.4,795.2,1492.9,0,8,17,2019,12,229,321.7432625,74.36279384,-0.294111408,274.4918878
10970,2019/8/17 12:30,1.2,33.3,55,23,18.35,803.9,1519.7,0,8,17,2019,12.5,229,320.5394847,50.37658388,-0.19498748,367.2232389
10971,2019/8/17 13:00,1.4,33.4,52,24.7,18.35,808.3,1525.8,0,8,17,2019,13,229,320.0678591,22.81349891,-0.243526032,260.9037478
10972,2019/8/17 13:30,1.4,33.8,51,26.1,18.35,791.4,1521.9,0,8,17,2019,13.5,229,319.0801688,27.32341612,-0.292064584,288.7876234
10973,2019/8/17 14:00,1.4,34.5,48,28.3,18.3,767.3,1509.9,0,8,17,2019,14,229,318.0278304,15.96544869,-0.295824735,316.6714989
10974,2019/8/17 14:30,0.9,34.9,47,29.5,18.3,697.1,1408.9,0,8,17,2019,14.5,229,316.7536524,14.58406513,-0.299584886,380.2634013
10975,2019/8/17 15:00,0.9,34.9,46,30.2,18.3,599.3,1281.6,0,8,17,2019,15,229,317.0919095,20.94203257,-0.303345037,343.1170126
10976,2019/8/17 15:30,0.9,35,47,30.1,18.25,503,1135.8,0,8,17,2019,15.5,229,315.9740576,18.58467412,-0.134746453,305.9706238
10977,2019/8/17 16:00,0.7,34.9,47,29.9,18.3,347.6,840.4,0,8,17,2019,16,229,315.2828831,16.45134079,-0.202697659,268.8242351
10978,2019/8/17 16:30,0.8,35.5,45,32,18.25,349.3,840.6,0,8,17,2019,16.5,229,314.0819559,22.23333333,-0.160897803,231.6778463
10979,2019/8/17 17:00,0.6,35.7,43,33.5,18.25,266.2,677,0,8,17,2019,17,229,314.1059317,20.63333333,-0.046272694,170.9995119
10980,2019/8/17 17:30,0.4,35.7,44,32.8,18.25,177.4,504,0,8,17,2019,17.5,229,314.2254034,19.2,-0.183983289,110.3211775
10981,2019/8/17 18:00,0.6,35.1,46,30.9,18.25,91.4,300.6,0,8,17,2019,18,229,314.1475203,17.96666667,-0.0936072,68.61548437
10982,2019/8/17 18:30,0.7,34.7,48,29,18.25,-5.4,125.2,0,8,17,2019,18.5,229,314.5404483,9.051340788,-0.00323111,26.90979123
10983,2019/8/17 19:00,0.7,33.9,51,26.1,18.25,-22.8,59.9,0,8,17,2019,19,229,316.1881089,16.1,0.068265493,98.12130013
10984,2019/8/17 19:30,0.3,31.4,64,16.8,18.2,-38.7,0,0,8,17,2019,19.5,229,321.4546877,15.6,0.383591462,52.10253046
10985,2019/8/17 20:00,0.5,29.7,73,11.4,18.2,-39.1,0,0,8,17,2019,20,229,328.2665082,22.74865921,0.366894019,6.083760789
10986,2019/8/17 20:30,0.5,28.8,78,8.8,18.15,-38,0,0,8,17,2019,20.5,229,336.2299809,13.53333333,0.311918886,8.585919053
10987,2019/8/17 21:00,0.4,27.8,85,5.8,18.15,-36.1,0,0,8,17,2019,21,229,344.655102,11.9,0.412579074,11.08807732
10988,2019/8/17 21:30,0.3,27.2,88,4.3,18.15,-34.5,0,0,8,17,2019,21.5,229,351.2186637,18.07268432,0.513239261,13.59023558
10989,2019/8/17 22:00,0.2,26.7,91,3,18.15,-33,0,0,8,17,2019,22,229,354.3631056,16.33935099,0.613899449,16.09239385
10990,2019/8/17 22:30,0.5,26.1,95,1.6,18.15,-31.8,0,0,8,17,2019,22.5,229,362.4705348,6.666666667,0.714559637,18.59455211
10991,2019/8/17 23:00,0.4,25.7,97,0.9,18.15,-30.5,0,0,8,17,2019,23,229,369.9779585,12.93935099,0.314147233,3.614794604
10992,2019/8/17 23:30,0.4,25.3,99,0.3,18.15,-29.3,0,0,8,17,2019,23.5,229,371.8080591,3.5,0.308477063,3.614794604
10993,2019/8/18 0:00,0.3,25.2,100,0.1,18.15,-25.6,0,0,8,18,2019,0,230,374.9632926,2.166666667,0.307065754,3.614794604
10994,2019/8/18 0:30,0.3,25,100,0,18.15,-16.8,0,0,8,18,2019,0.5,230,378.5356336,9.006017656,0.304250673,3.639003339
10995,2019/8/18 1:00,0.3,24.8,100,0,18.15,-26.5,0,0,8,18,2019,1,230,383.6573395,0.333333333,0.302846917,3.629686596
10996,2019/8/18 1:30,0.2,24.6,100,0,18.15,-29,0,0,8,18,2019,1.5,230,382.7915643,-0.433333333,0.300047017,3.587552661
10997,2019/8/18 2:00,0.5,24.5,100,0,18.15,-25.9,0,0,8,18,2019,2,230,379.7906208,-1.3,0.29725732,3.431101883
10998,2019/8/18 2:30,0.3,24.3,100,0,18.15,-23.2,0,0,8,18,2019,2.5,230,391.2206049,-2,0.295866317,3.317727066
10999,2019/8/18 3:00,0.3,24,100,0,18.15,-26.1,0,0,8,18,2019,3,230,392.1952129,-2.633333333,0.29447789,3.316634059
11000,2019/8/18 3:30,0.4,24,100,0,18.15,-27.8,0,0,8,18,2019,3.5,230,386.9806072,-3.233333333,0.291708793,3.304165001
11001,2019/8/18 4:00,0.3,23.9,100,0,18.15,-27.2,0,0,8,18,2019,4,230,383.1296178,-3.9,0.288950094,3.293534121
11002,2019/8/18 4:30,0.4,23.7,100,0,18.15,-27.9,0,0,8,18,2019,4.5,230,389.8479786,-4.666666667,0.28620186,3.284781672
11003,2019/8/18 5:00,0.2,23.7,100,0,18.15,-24,0,0,8,18,2019,5,230,392.23334,-5.266666667,0.28620186,3.102496649
11004,2019/8/18 5:30,0.3,23.5,100,0,18.15,-21.4,0,0,8,18,2019,5.5,230,404.2583919,-5.666666667,0.283464154,2.837939691
11005,2019/8/18 6:00,0.2,23.3,100,0,18.15,-19,0,0,8,18,2019,6,230,414.9087813,-14.16727566,0.282099271,2.511764114
11006,2019/8/18 6:30,0.4,23,100,0,18.15,-13.7,9.3,0,8,18,2019,6.5,230,416.118464,-7,-0.041013816,-8.051691049
11007,2019/8/18 7:00,0.3,23,100,0,18.15,13.9,59.1,0,8,18,2019,7,230,414.5437997,-7.633333333,-0.128547585,6.919112148
11008,2019/8/18 7:30,0.4,23.4,100,0,18.1,59.3,140.4,0,8,18,2019,7.5,230,415.4098803,-7.633333333,-0.216081355,39.81426355
11009,2019/8/18 8:00,0.2,24.7,99,0.4,18.1,107.1,253.3,0,8,18,2019,8,230,396.8378613,-6.8,-0.303615124,62.88594726
11010,2019/8/18 8:30,0.6,26,94,1.9,18.1,202.8,424.8,0,8,18,2019,8.5,230,381.5561242,2.933942323,-0.391148894,156.9901278
11011,2019/8/18 9:00,0.8,27,91,3.3,18.1,299,602.5,0,8,18,2019,9,230,366.5331321,-2.066666667,-0.478682663,251.0943084
11012,2019/8/18 9:30,0.8,28.4,85,5.9,18.1,392.9,781.6,0,8,18,2019,9.5,230,351.2819883,9.40060899,-0.543541098,345.1984889
11013,2019/8/18 10:00,1.1,29.7,77,9.5,18.1,461,915.5,0,8,18,2019,10,230,338.7389882,5.366666667,-0.608399532,299.6052217
11014,2019/8/18 10:30,1.2,30.3,74,11.5,18.1,531.6,1053,0,8,18,2019,10.5,230,334.3383883,1.151340788,-0.350422679,254.0119545
11015,2019/8/18 11:00,1.1,31.3,68,14.9,18.1,633.6,1205,0,8,18,2019,11,230,328.432608,22.47268432,-0.303682075,331.4696418
11016,2019/8/18 11:30,1,32,62,18.3,18.05,688.3,1324.9,0,8,18,2019,11.5,230,325.3618242,22.96666667,-0.478091914,365.5152204
11017,2019/8/18 12:00,1.4,32.3,61,18.9,18.05,673.2,1287.5,0,8,18,2019,12,230,323.7206792,71.26404939,-0.459264578,399.5607989
11018,2019/8/18 12:30,1.1,33.1,57,21.7,18.05,750.4,1391,0,8,18,2019,12.5,230,321.4818195,37.73333333,-0.413223281,356.0572589
11019,2019/8/18 13:00,1.1,33.2,56,22.3,18.05,761,1439.9,0,8,18,2019,13,230,320.5446769,19.03299669,-0.205470918,350.6510813
11020,2019/8/18 13:30,1.4,33.6,55,23.5,18,696.1,1328.7,0,8,18,2019,13.5,230,319.230641,24.42580657,-0.595127294,345.2449036
11021,2019/8/18 14:00,1.1,33.9,54,24.7,18,647.2,1281.9,0,8,18,2019,14,230,318.1067316,22.52580657,-0.287657505,262.5976434
11022,2019/8/18 14:30,1.2,34.4,51,26.9,17.95,585.3,1181.9,0,8,18,2019,14.5,230,317.2406509,21.60178145,-0.261137356,300.4685983
11023,2019/8/18 15:00,0.8,34.6,50,27.4,17.95,416.9,902.8,0,8,18,2019,15,230,315.9983388,20.56844812,-0.278101812,313.5204686
11024,2019/8/18 15:30,1,34.8,49,28.5,17.95,493.7,1056.7,0,8,18,2019,15.5,230,315.2496428,18.33511479,-0.383724392,290.1305961
11025,2019/8/18 16:00,0.8,35,47,29.8,17.95,394.9,871.8,0,8,18,2019,16,230,315.2555986,24.36666667,-0.166064577,300.2848184
11026,2019/8/18 16:30,0.6,35.5,44,32.6,17.95,357,801.5,0,8,18,2019,16.5,230,315.258042,22.76666667,-0.315529115,65.78670391
11027,2019/8/18 17:00,0.5,36.1,43,34.3,17.95,277.4,652.4,0,8,18,2019,17,230,314.2891352,12.90178145,-0.262568227,138.9185512
11028,2019/8/18 17:30,0.6,35.7,44,33,17.9,195.1,497.8,0,8,18,2019,17.5,230,314.348642,19.53333333,-0.141429122,111.4008283
11029,2019/8/18 18:00,1.4,34.4,50,27.6,17.9,147.9,359,0,8,18,2019,18,230,315.016757,18.63333333,-0.147374732,104.9754189
11030,2019/8/18 18:30,1.5,31.9,60,19.2,17.85,37.6,126.7,0,8,18,2019,18.5,230,318.7493946,18.13333333,-0.063970948,63.15913662
11031,2019/8/18 19:00,0.8,30.5,67,14.3,17.85,-6.3,22.5,0,8,18,2019,19,230,322.4286848,8.653731233,0.019432837,21.34285433
11032,2019/8/18 19:30,1,29.4,73,11.3,17.85,-15.5,0,0,8,18,2019,19.5,230,325.9561793,14.9,0.372935878,24.98918877
11033,2019/8/18 20:00,0.6,28.8,77,9.3,17.85,-15,0,0,8,18,2019,20,230,329.040249,21.02224366,0.187741782,17.21976429
11034,2019/8/18 20:30,0.5,28.3,79,8,17.85,-15.3,0,0,8,18,2019,20.5,230,332.9633694,11.7,0.3005791,21.73108906
11035,2019/8/18 21:00,0.3,28,80,7.4,17.85,-15.1,0,0,8,18,2019,21,230,333.8412598,18.48891032,0.413416418,26.24241383
11036,2019/8/18 21:30,0.6,27.6,84,6,17.85,-15.2,0,0,8,18,2019,21.5,230,341.1398244,17.35557699,0.526253736,30.7537386
11037,2019/8/18 22:00,0.4,27.4,85,5.4,17.85,-23.6,0,0,8,18,2019,22,230,346.1944389,8.8,0.338679864,2.898443347
11038,2019/8/18 22:30,0.3,27,90,3.7,17.8,-19.5,0,0,8,18,2019,22.5,230,353.8075393,7.933333333,0.334300495,3.053162508
11039,2019/8/18 23:00,0.3,26.7,91,3,17.8,-20.8,0,0,8,18,2019,23,230,360.7795548,14.75557699,0.328494344,3.250181008
11040,2019/8/18 23:30,0.4,26.3,94,2,17.8,-27.7,0,0,8,18,2019,23.5,230,360.8080101,5.966666667,0.322726394,3.250181008
11041,2019/8/19 0:00,0.3,26.3,92,2.6,17.8,-30.3,0,0,8,19,2019,0,231,355.587754,4.666666667,0.316997165,3.250181008
11042,2019/8/19 0:30,0.6,25.4,99,0.3,17.8,-30,0,0,8,19,2019,0.5,231,371.4033723,3.4,0.311307178,3.250181008
11043,2019/8/19 1:00,0.6,25.1,100,0.1,17.8,-30.9,0,0,8,19,2019,1,231,377.682737,1.933333333,0.403831993,11.96503945
11044,2019/8/19 1:30,0.3,24.8,100,0,17.8,-30.4,0,0,8,19,2019,1.5,231,382.7345518,0.733333333,0.302846917,3.250181008
11045,2019/8/19 2:00,0.5,24.3,100,0,17.8,-25.6,0,0,8,19,2019,2,231,390.9172171,-0.366666667,0.298650889,3.444046532
11046,2019/8/19 2:30,0.4,24.4,100,0,17.8,-29.3,0,0,8,19,2019,2.5,231,387.2366034,-1.366666667,0.29725732,3.444046532
11047,2019/8/19 3:00,0.3,24.2,100,0,17.8,-27.9,0,0,8,19,2019,3,231,391.7859448,-2.266666667,0.29447789,3.444046532
11048,2019/8/19 3:30,0.4,23.9,100,0,17.8,-28.2,0,0,8,19,2019,3.5,231,394.3911606,-3.166666667,0.291708793,3.444046532
11049,2019/8/19 4:00,0.3,23.7,100,0,17.8,-27.8,0,0,8,19,2019,4,231,399.7213693,-4.1,0.288950094,3.444046532
11050,2019/8/19 4:30,0.3,23.6,100,0,17.8,-22.6,0,0,8,19,2019,4.5,231,398.0531434,-4.833333333,0.287574665,3.444046532
11051,2019/8/19 5:00,0.3,23.4,100,0,17.8,-18.1,0,0,8,19,2019,5,231,409.2372613,-5.466666667,0.28620186,3.444046532
11052,2019/8/19 5:30,0.3,23.3,100,0,17.75,-20.5,0,0,8,19,2019,5.5,231,408.7328026,-5.9,0.284831687,3.444046532
11053,2019/8/19 6:00,0.4,23.2,100,0,17.75,-13.9,0,0,8,19,2019,6,231,411.2142199,-6.5,0.282099271,3.591336629
11054,2019/8/19 6:30,0.1,23.3,100,0,17.75,-3.1,6.4,0,8,19,2019,6.5,231,416.7149571,-14.85016832,0.011188807,10.28522358
11055,2019/8/19 7:00,0.3,23.2,100,0,17.75,20.4,42.9,0,8,19,2019,7,231,420.8535541,-6.933333333,-0.019832487,6.893863784
11056,2019/8/19 7:30,0.4,23.3,100,0,17.75,54,106,0,8,19,2019,7.5,231,421.0456149,-6.6,-0.139873885,51.6469496
11057,2019/8/19 8:00,0.3,23.5,100,0,17.75,104.8,214.6,0,8,19,2019,8,231,414.2785898,-5.933333333,-0.301637957,81.6297902
11058,2019/8/19 8:30,0.7,24.2,100,0,17.75,199.2,419.9,0,8,19,2019,8.5,231,399.9016713,2.883501656,-0.46340203,111.6126308
11059,2019/8/19 9:00,0.9,25.5,98,0.6,17.75,305.2,613.8,0,8,19,2019,9,231,384.7995744,-2.833333333,-0.625166102,147.513123
11060,2019/8/19 9:30,1,26.9,93,2.5,17.75,392.9,777.9,0,8,19,2019,9.5,231,365.9473289,7.850168323,-0.786930174,141.5676543
11061,2019/8/19 10:00,1.2,28.1,85,5.6,17.8,486.2,944.1,0,8,19,2019,10,231,347.0153677,3.566666667,-1.010846154,185.9950797
11062,2019/8/19 10:30,1,29.2,78,9,17.75,577.1,1091.1,0,8,19,2019,10.5,231,335.9587135,6.933333333,-1.234762134,227.8464018
11063,2019/8/19 11:00,0.9,30.6,67,14.5,17.75,653.5,1223.1,0,8,19,2019,11,231,330.3171759,19.78891032,-1.000992028,269.6977239
11064,2019/8/19 11:30,0.8,31.7,61,18.4,17.75,714.2,1331.7,0,8,19,2019,11.5,231,328.4279248,28.34626877,-0.767221921,407.5410741
11065,2019/8/19 12:00,1,32.5,58,20.7,17.75,764.3,1413.5,0,8,19,2019,12,231,327.4094376,79.37673127,-0.533451815,419.0630945
11066,2019/8/19 12:30,1.1,33.2,56,22.6,17.75,805.9,1466.7,0,8,19,2019,12.5,231,325.4695371,39.23333333,-0.468710849,430.5851148
11067,2019/8/19 13:00,1.1,34,50,26.6,17.75,752.3,1411.5,0,8,19,2019,13,231,323.1956045,12.4062257,-0.572775396,378.6164328
11068,2019/8/19 13:30,0.9,34.9,46,30.3,17.7,772.8,1484.8,0,8,19,2019,13.5,231,320.7805151,24.49096412,-0.48699208,326.6477508
11069,2019/8/19 14:00,0.9,35.4,44,32.3,17.65,728.8,1428.1,0,8,19,2019,14,231,319.8143572,15.13387802,-0.401208764,314.476786
11070,2019/8/19 14:30,1.5,35.3,44,32.1,17.65,523.5,1086.7,0,8,19,2019,14.5,231,319.8076379,14.10054469,-0.370460834,302.3058211
11071,2019/8/19 15:00,0.8,35.5,42,33.6,17.65,399.7,841.5,0,8,19,2019,15,231,319.5943501,19.30958057,-0.311490302,237.7356502
11072,2019/8/19 15:30,1,34.8,45,30.9,17.65,439.6,931.1,0,8,19,2019,15.5,231,319.6870463,16.1429139,-0.21041461,211.2635249
11073,2019/8/19 16:00,1.3,35.2,43,32.5,17.65,370.1,787.2,0,8,19,2019,16,231,318.5093822,14.50958057,-0.326693312,184.7913996
11074,2019/8/19 16:30,0.7,35.3,43,32.9,17.65,327.6,738.5,0,8,19,2019,16.5,231,317.8511426,21.03333333,-0.279616394,158.3192743
11075,2019/8/19 17:00,1.3,35.3,44,32.2,17.6,262.3,634,0,8,19,2019,17,231,317.2961872,11.58555545,-0.143228197,131.847149
11076,2019/8/19 17:30,1.1,35.3,44,31.9,17.6,170.2,454.1,0,8,19,2019,17.5,231,316.8183514,10.41888879,-0.171395949,114.3922154
11077,2019/8/19 18:00,1.5,34.8,47,29.5,17.6,58.1,257.6,0,8,19,2019,18,231,317.0744494,17.26666667,-0.071428361,83.51323123
11078,2019/8/19 18:30,1.4,33.5,52,24.7,17.6,4.1,126.2,0,8,19,2019,18.5,231,319.0978325,16.8,-0.092914511,52.63424706
11079,2019/8/19 19:00,1,32.5,54,22.7,17.6,-17.7,54.9,0,8,19,2019,19,231,322.1178141,16.1,-0.034444267,21.75526289
11080,2019/8/19 19:30,0.5,31.7,56,20.8,17.55,-41.2,0,0,8,19,2019,19.5,231,324.5938865,14.46666667,0.388189665,-9.123721285
11081,2019/8/19 20:00,0.5,30.7,60,17.8,17.55,-39.6,0,0,8,19,2019,20,231,328.1234171,12.46666667,0.369910624,-5.677613268
11082,2019/8/19 20:30,0.3,29,69,12.6,17.55,-37.3,0,0,8,19,2019,20.5,231,337.9567973,18.66249477,0.348979594,-2.231505251
11083,2019/8/19 21:00,0.2,27.8,75,9.6,17.55,-36.1,0,0,8,19,2019,21,231,341.1343268,9.066666667,0.334300495,1.214602767
11084,2019/8/19 21:30,0.7,27.4,79,7.8,17.55,-36.3,0,0,8,19,2019,21.5,231,347.9612149,6.8,0.151248007,4.660710784
11085,2019/8/19 22:00,0.5,26.9,83,5.9,17.5,-36,0,0,8,19,2019,22,231,355.9434712,12.37180299,0.528472277,28.97052292
11086,2019/8/19 22:30,0.3,26.2,88,4.1,17.5,-34.2,0,0,8,19,2019,22.5,231,363.9877285,2.966666667,0.530951163,26.29049602
11087,2019/8/19 23:00,0.8,25.6,93,2.3,17.5,-34,0,0,8,19,2019,23,231,367.1989055,9.07180299,0.533430048,23.61046912
11088,2019/8/19 23:30,0.6,25.3,95,1.7,17.5,-34.8,0,0,8,19,2019,23.5,231,369.2778758,-0.1,0.216071095,9.266892839
11089,2019/8/20 0:00,0.8,25,96,1.2,17.5,-36.1,0,0,8,20,2019,0,232,373.4788302,-1.033333333,0.659215144,22.17665314
11090,2019/8/20 0:30,0.4,24.7,98,0.6,17.5,-35.7,0,0,8,20,2019,0.5,232,378.4046576,-2,0.456492769,6.614030882
11091,2019/8/20 1:00,0.3,24.1,100,0,17.5,-34.7,0,0,8,20,2019,1,232,381.8534036,-3.1,0.293092045,4.123343759
11092,2019/8/20 1:30,0.3,23.6,100,0,17.5,-34.3,0,0,8,20,2019,1.5,232,391.6573613,-4.5,0.287574665,1.632656637
11093,2019/8/20 2:00,0.5,23.9,100,0.1,17.5,-33.8,0,0,8,20,2019,2,232,377.7501848,-5.733333333,0.28620186,-0.858030486
11094,2019/8/20 2:30,0.4,23.6,100,0,17.5,-33.6,0,0,8,20,2019,2.5,232,386.1041421,-6.566666667,0.283464154,3.977359854
11095,2019/8/20 3:00,0.3,23.1,100,0,17.5,-31.8,0,0,8,20,2019,3,232,402.5876208,-7.5,0.279377482,3.977359854
11096,2019/8/20 3:30,0.2,22.9,100,0,17.5,-26.9,0,0,8,20,2019,3.5,232,398.8401702,-8.5,0.276666385,3.977359854
